co,name,reg_name,code,pop,lat,lon
co,paso del sirivana,Paso Del Sirivaná,32,,5.366666700000001,-72.1
co,paso del tigre,Paso del Tigre,18,,10.4,-74.7
co,paso del toro,Paso del Toro,32,,4.9166667,-71.5
co,paso de popayanejo,Paso de Popayanejo,29,,3.5333333,-76.4666667
co,paso el tiempo,Paso el Tiempo,5,,9.983333300000002,-75.2833333
co,paso la ramada,Paso La Ramada,32,,5.55,-72.2333333
co,paso la torre,Paso La Torre,29,,3.6305556000000005,-76.45138890000001
co,paso mantequera,Paso Mantequera,5,,8.733333300000002,-74.6
co,paso nuevo,Paso Nuevo,12,,9.333333300000001,-76.1
co,paso popayanero,Paso Popayanero,29,,3.5333333,-76.4666667
co,paso real,Paso Real,3,,6.720277799999999,-70.9027778
co,paso real,Paso Real,32,,4.883333299999999,-72.33333329999999
co,paso ripial,Paso Ripial,3,,6.5369444,-70.895
co,pasquilla,Pasquilla,33,,4.4422222,-74.1572222
co,pastales,Pastales,28,,4.5166667,-75.3
co,pasto,Pasto,20,382242.0,1.2136111,-77.28111109999999
co,pastora,Pastora,3,,6.7794444,-70.92388890000001
co,pastora,Pastora,26,,7.25,-73.1166667
co,pastrana,Pastrana,12,,8.596111099999998,-75.70611109999999
co,pasuncha,Pasuncha,33,,5.25,-74.2333333
co,pata de caballo,Pata de Caballo,21,,8.58,-72.92138890000001
co,patagonia,Patagonia,19,,4.1311111,-73.2263889
co,patagonia,Patagonia,29,,3.8319444,-76.2169444
co,patangal,Patangal,6,,5.5788889,-73.7719444
co,patanitos,Patanitos,6,,5.5155556,-73.9777778
co,patano grande,Patano Grande,27,,9.133333300000002,-74.9
co,pata,Patá,28,,3.3755556,-75.1986111
co,pata,Pata,30,,-0.40444440000000004,-70.2
co,patasia,Patasía,33,,5.1666667,-74.16666670000001
co,patebaco,Patebaco,3,,6.8091667000000005,-70.9241667
co,pategallina,Pategallina,16,,3.2211111,-74.7944444
co,pates,Pates,29,,4.0080556000000005,-75.87611109999999
co,patevaca,Patevaca,33,,5.76,-74.4177778
co,patia,Patía,9,,2.0666667000000003,-77.0666667
co,patia,Patía,16,,3.1416667,-74.905
co,patia,Patía,18,,10.6,-74.2666667
co,patia,Patía,20,,2.2355556,-78.5411111
co,patia,Patía,28,,3.9908333,-75.58361109999998
co,patico,Patico,5,,9.368611099999999,-74.6288889
co,patico,Patico,9,,2.3666667,-76.4833333
co,patillal,Patillal,10,,10.7,-73.2166667
co,patillal,Patillal,27,,9.083333300000001,-75.08333329999999
co,patilla,Patilla,4,,10.566666699999999,-74.91666670000001
co,patilla,Patilla,17,,11.0472222,-72.6788889
co,patillita,Patillita,17,,11.4841667,-72.1975
co,patima,Pátima,29,,3.9008333,-76.21055559999999
co,patino,Patiño,10,,8.0833333,-73.7
co,patino,Patiño,32,,5.9,-72.1833333
co,patio barrido,Patio Barrido,26,,7.295,-73.7019444
co,patio bonito,Patio Bonito,2,,5.786111099999999,-75.93222220000001
co,patio bonito,Patio Bonito,3,,6.4761111,-71.53944440000001
co,patio bonito,Patio Bonito,6,,5.5763889,-74.1991667
co,patio bonito,Patio Bonito,7,,5.0069444,-75.81222220000001
co,patio bonito,Patio Bonito,8,,0.7666666999999999,-72.6
co,patio bonito,Patio Bonito,12,,8.607222199999999,-75.7430556
co,patiobonito,Patiobonito,12,,8.7575,-76.09861109999999
co,patio bonito,Patio Bonito,12,,8.8,-75.9333333
co,patio bonito,Patio Bonito,16,,2.6319444,-75.75972220000001
co,patio bonito,Patio Bonito,19,,3.4447222,-74.0194444
co,patio bonito,Patio Bonito,24,,4.9958333,-75.9808333
co,patio bonito,Patio Bonito,26,,5.8425,-73.6116667
co,patio bonito,Patio Bonito,28,,3.4191667000000003,-74.9027778
co,patio bonito,Patio Bonito,32,,4.7983332999999995,-72.72277779999999
co,patio bonito,Patio Bonito,33,,4.3727778,-73.4313889
co,patio bonito sur,Patio Bonito Sur,12,,9.083333300000001,-75.5333333
co,patio bruja,Patio Bruja,26,,7.3566667,-73.47888890000002
co,patio colorado,Patio Colorado,10,,8.4316667,-73.4966667
co,patio de osos,Patio de Osos,26,,6.1286111,-73.3425
co,patio grande,Patio Grande,5,,9.7833333,-75.1
co,patio pelado,Patio Pelado,16,,2.3591667000000003,-75.98361109999999
co,pativilca,Pativilca,27,,9.4,-75.6
co,patla,Patla,16,,3.1416667,-74.905
co,patolo,Patolo,28,,3.8166667000000003,-75.5
co,pato,Pató,2,,7.5,-74.91666670000001
co,pato,Pato,19,,2.8333333,-74.8
co,pato,Pato,20,,2.25,-78.41666670000001
co,patotal,Patotal,17,,11.0641667,-72.8386111
co,patricio,Patricio,27,,9.5,-75.1333333
co,patrocinio cordoba,Patrocinio Córdoba,11,,5.2,-76.95
co,patsuohu,Pátsuohu,17,,12.3,-71.3166667
co,patuato,Patuato,4,,10.8766667,-74.9302778
co,patuca,Patuca,18,,10.7,-74.2
co,patuco,Patuco,15,,1.6833333,-67.0166667
co,paturia,Paturia,26,,7.5833333,-73.83333329999999
co,pauchi,Pauchí,15,,3.9,-67.85
co,paujillo,Paujillo,26,,5.9897222,-74.0077778
co,paujil,Paujil,2,,7.1416667,-75.2444444
co,paujil,Paujil,26,,7.3047222000000005,-73.095
co,paujil,Paujil,28,,3.75,-75.40888890000001
co,paujuil,Paujuil,2,,5.75,-74.8833333
co,paula verde,Paula Verde,12,,9.016666699999998,-75.7166667
co,paumahana,Paumahana,17,,11.5163889,-72.8425
co,pauna,Pauna,6,2663.0,5.6586111,-73.9825
co,paunita,Paunita,6,,5.5147222000000005,-74.0688889
co,pauraro,Pauraro,17,,11.945,-71.5005556
co,pausa,Pausa,33,,4.789444400000001,-73.6275
co,pavarandocito,Pavarandocito,2,,7.297222200000001,-76.5269444
co,pavarando grande,Pavarando Grande,2,,7.277222200000001,-76.5608333
co,pavarando,Pavarandó,2,,7.276111099999999,-76.56222220000001
co,pavasa,Pavasa,11,,5.366666700000001,-77.3833333
co,pavasita,Pavasita,11,,5.383333299999999,-77.3833333
co,pavas,Pavas,2,,6.5175,-76.1336111
co,pavas,Pavas,8,,1.6719443999999999,-74.78805559999999
co,pavas,Pavas,12,,8.766666699999998,-76.1
co,pavas,Pavas,18,,10.083333300000001,-73.8666667
co,pavas,Pavas,23,,4.651388900000001,-75.7097222
co,pavas,Pavas,28,,5.0,-75.1
co,pavas,Pavas,29,,3.675,-76.58361109999998
co,pavia,Pavia,7,,5.4888889,-75.795
co,pavia san agapito,Pavía San Agapito,15,,3.1,-68.7833333
co,pavita,Pavita,12,,8.0,-75.58333329999999
co,pavitas,Pavitas,12,,8.0,-75.58333329999999
co,pavito,Pavito,31,,5.0,-70.83333329999999
co,pavon,Pavón,19,,3.6166667,-72.25
co,pavos,Pavos,12,,8.766666699999998,-76.1
co,payanda,Payanda,28,,4.2975,-75.0966667
co,payande,Payandé,5,,8.483333300000002,-74.4666667
co,payande,Payandé,26,,6.2225,-73.23
co,payande,Payandé,28,,4.2975,-75.0966667
co,payande,Payandé,33,,4.9833333,-74.5
co,payan,Payán,20,,0.8269443999999999,-77.52722220000001
co,paya,Paya,6,336.0,5.6272222,-72.4272222
co,payaraki,Payaraki,17,,12.383333300000002,-71.55
co,payares,Payares,10,,8.4666667,-73.6833333
co,payoa,Payoa,26,,7.0833333,-73.33333329999999
co,paz de ariporo,Paz de Ariporo,32,16666.0,5.5508333,-71.8969444
co,paz del rio,Paz del Río,6,,5.9880556,-72.7522222
co,paz de rio,Paz de Río,6,,5.9880556,-72.7522222
co,paz viejo,Paz Viejo,6,,6.0166667,-72.7333333
co,pechelin,Pechelín,27,,9.45,-75.35
co,pechinde,Pechinde,2,,6.7083333,-76.3727778
co,pechos,Pechos,3,,7.0666667,-70.5666667
co,pecuca,Pecuca,19,,4.2833333,-73.4
co,pedega,Pedega,11,,7.35,-77.1
co,pedernal,Pedernal,16,,2.2794444,-75.72027779999999
co,pedragosa,Pedragosa,2,,7.256388900000001,-75.8566667
co,pedral,Pedral,26,,7.222222200000001,-73.855
co,pedraza,Pedraza,18,3677.0,10.190833300000001,-74.92
co,pedregal alto,Pedregal Alto,6,,5.664444400000001,-73.6491667
co,pedregales alto,Pedregales Alto,23,,4.180555600000001,-75.73638890000001
co,pedregales,Pedregales,6,,5.7541667,-74.11277779999999
co,pedregales,Pedregales,9,,2.55,-75.9833333
co,pedregales rio,Pedregales Río,23,,4.2013889,-75.7458333
co,pedregal,Pedregal,6,,5.8686111,-74.4980556
co,pedregal,Pedregal,9,,2.55,-75.9833333
co,pedregal,Pedregal,10,,9.756111099999998,-73.32777779999999
co,pedregal,Pedregal,18,,9.416666699999999,-74.2666667
co,pedregal,Pedregal,20,,1.0333333,-77.4666667
co,pedregal,Pedregal,21,,8.3316667,-73.17527779999999
co,pedregal,Pedregal,28,,3.8286111000000003,-75.5205556
co,pedregal,Pedregal,29,,3.3333333,-76.2166667
co,pedregal,Pedregal,32,,5.3333333,-72.35
co,pedregosa,Pedregosa,18,,9.207222199999999,-74.22888890000002
co,pedregoso,Pedregoso,16,,2.8333333,-75.5213889
co,pedrera,Pedrera,1,,-1.3002778,-69.56388890000001
co,pedrero,Pedrero,29,,4.3166667,-76.1833333
co,pedrito,Pedrito,2,,6.805277799999999,-75.6316667
co,pedro amin,Pedro Amín,33,,5.5758333,-74.3091667
co,pedro chico,Pedro Chico,30,,1.0666666999999999,-70.41666670000001
co,pedro darado,Pedro Darado,30,,1.0,-70.2333333
co,pedro dorado,Pedro Dorado,30,,1.0,-70.2333333
co,pedro fernandez,Pedro Fernández,18,,9.385833300000002,-74.5225
co,pedrolea,Pedrólea,21,,8.474166699999998,-72.5733333
co,peerpana,Peérpana,17,,12.066666699999999,-71.8166667
co,pegadero,Pegadero,26,,7.1530556,-73.1352778
co,pegado,Pegadó,2,,7.05,-76.3666667
co,pejenech,Pejenech,17,,11.481666699999998,-72.0663889
co,peje,Peje,20,,1.4333333000000001,-78.08333329999999
co,pejesapo,Pejesapo,9,,2.6486111,-77.85194440000001
co,pekino,Pekino,33,,4.3708333,-74.4916667
co,pekin,Pekín,29,,3.9358333,-75.8233333
co,pekin,Pekin,33,,4.366666700000001,-74.5
co,peladeros,Peladeros,18,,9.6436111,-74.0166667
co,pelado,Pelado,12,,8.743611099999999,-75.6375
co,pelago abajo,Pelago Abajo,29,,3.6561111000000004,-76.4475
co,pelasal,Pelasal,16,,2.1230556000000003,-75.7777778
co,pelaya,Pelaya,10,11306.0,8.691666699999999,-73.66638890000002
co,pelayito,Pelayito,12,,8.94,-75.8186111
co,pelayo,Pelayo,2,,8.5291667,-76.3338889
co,pelechua,Pelechua,17,,11.264166699999999,-73.1419444
co,pelena,Pelena,3,,6.978888900000001,-71.0561111
co,pelero,Pelero,3,,6.927777799999999,-70.46861109999999
co,pellejo,Pellejo,2,,8.0666667,-74.8833333
co,pena amarilla,Peña Amarilla,16,,3.15,-75.2666667
co,pena blanca,Peña Blanca,2,,7.239722200000001,-75.8986111
co,pena blanca,Peña Blanca,6,,5.5375,-73.73861109999999
co,pena blanca,Peña Blanca,8,,0.5,-75.0333333
co,pena blanca,Peña Blanca,9,,1.6561111000000002,-77.0797222
co,pena blanca,Peña Blanca,16,,3.1333333,-75.08333329999999
co,pena blanca,Peña Blanca,26,,5.7441667,-73.65777779999999
co,pena blanca,Peña Blanca,33,,4.6302778,-73.8619444
co,pena boru,Peña Ború,6,,5.6327777999999995,-74.0816667
co,pena colorada,Peña Colorada,8,,0.8616666999999999,-74.6508333
co,pena colorada,Peña Colorada,20,,1.5586111,-78.7605556
co,pena colorada,Peña Colorada,22,,0.6666667,-76.55
co,pena colorada,Peña Colorada,26,,6.65,-72.7
co,pena da monpos,Peña da Monpos,5,,9.226388900000002,-74.7305556
co,pena de barro,Peña de Barro,8,,0.9847222,-74.7197222
co,pena de mompos,Peña de Mompós,5,,9.226388900000002,-74.7305556
co,pena de opia,Peña de Opia,16,,2.9166667,-75.33333329999999
co,pena de oro,Peña de Oro,26,,6.876388900000001,-73.61
co,pena flor,Peña Flor,2,,6.1822222,-74.6805556
co,pena grande,Peña Grande,26,,6.0333333,-73.6833333
co,pena lisa,Peña Lisa,6,,5.616666700000001,-72.6333333
co,pena negra,Peña Negra,6,,5.8177778,-74.1108333
co,pena negra,Peña Negra,9,,2.5402777999999997,-76.8733333
co,pena negra,Peña Negra,16,,2.3002778,-75.8036111
co,pena negra,Peña Negra,20,,1.6597221999999998,-77.2166667
co,pena negra,Peña Negra,26,,5.9480556,-73.84527779999999
co,pena negra,Peña Negra,32,,5.6666667,-72.1166667
co,pena,Peña,2,,6.5094444000000005,-75.9741667
co,pena,Peña,5,,9.226388900000002,-74.7305556
co,pena,Peña,26,,6.3333333,-73.2
co,penaranda,Peñaranda,28,,3.885,-75.59388890000001
co,penas blancas,Peñas Blancas,6,,5.7186110999999995,-74.0805556
co,penas blancas,Peñas Blancas,7,,5.5013889,-75.77638890000001
co,penas blancas,Peñas Blancas,24,,5.2633333,-75.86972220000001
co,penasira,Peñasira,17,,11.183333300000001,-72.3166667
co,penas negras,Peñas Negras,28,,3.5994443999999994,-75.0225
co,penas,Peñas,6,,5.5772222000000005,-73.6833333
co,pencil,Pencil,2,,5.706111099999999,-75.6963889
co,pendales,Pendales,5,,10.25,-75.6166667
co,peneyita,Peneyita,8,,0.6,-74.41027779999999
co,pengus,Pengus,20,,1.5522221999999999,-77.4463889
co,penin alto,Peñin Alto,28,,3.7175,-74.9483333
co,penitas,Peñitas,2,,6.584722200000001,-75.6844444
co,penitas,Penitas,6,,5.5594444,-74.0111111
co,penitas,Peñitas,29,,4.038055600000001,-75.9533333
co,penjamo,Pénjamo,5,,7.5333333,-73.8833333
co,penjamo,Pénjamo,19,,4.3983333,-72.23
co,penjamo,Pénjamo,26,,6.9425,-73.6138889
co,penjamo,Pénjamo,32,,6.0041667,-71.5141667
co,penola,Peñola,2,,6.7255556,-75.7566667
co,penolcito,Peñolcito,2,,6.9305556,-75.6733333
co,penol,Peñol,9,,1.8333332999999998,-76.85
co,penol,Peñol,20,7698.0,6.2244444,-75.22361109999999
co,penol viejo,Peñol Viejo,20,,1.4833333,-77.4333333
co,penon blanco,Peñon Blanco,28,,4.495555599999999,-75.0594444
co,penoncita,Peñoncita,18,,9.2727778,-74.46222220000001
co,penoncito,Peñoncito,5,,8.983333300000002,-73.9333333
co,penoncito,Peñoncito,18,,9.2727778,-74.46222220000001
co,penon de bucaca,Peñón de Bucacá,16,,3.0444444,-75.24027779999999
co,penon de duran,Peñón de Durán,5,,9.3480556,-74.6130556
co,penon de opia,Peñón de Opia,16,,2.9166667,-75.33333329999999
co,penon de pita,Peñón de Pita,6,,5.9833333,-74.6
co,penones altos,Peñones Altos,28,,3.9222222,-74.8983333
co,penones,Peñones,28,,4.188888899999999,-75.24638890000001
co,penon morado,Peñón Morado,28,,3.4625,-75.6358333
co,penon,Peñón,20,,1.4833333,-78.25
co,penon,Peñón,33,,4.4333333,-74.3
co,penquefique,Penquefique,26,,6.2602778,-73.0658333
co,pensamiento,Pensamiento,1,,-2.4333332999999997,-70.4666667
co,pensilvania,Pensilvania,5,,9.566666699999999,-74.8
co,pensilvania,Pensilvania,7,8173.0,5.3869444,-75.1633333
co,pensilvania,Pensilvania,12,,8.95,-75.2833333
co,pensilvania,Pensilvania,16,,3.1166667,-74.9666667
co,pensilvania,Pensilvania,28,,3.5038888999999998,-75.32861109999999
co,pensilvania,Pensilvania,33,,5.0,-74.5666667
co,pepillo,Pepillo,12,,8.4,-76.0333333
co,pepinal,Pepiñal,9,,1.8166667,-76.95
co,pepino,Pepino,22,,1.05,-76.6333333
co,pepital,Pepital,9,,2.5033333,-76.8366667
co,pepita,Pepita,2,,7.268888900000001,-76.54222220000001
co,pepita,Pepita,19,,4.304166700000001,-73.3716667
co,pequeno refugio,Pequeño Refugio,20,,0.9416667,-77.825
co,peque,Peque,2,1793.0,7.0244444,-75.91305559999999
co,peralda,Peralda,29,,4.060555600000001,-75.8105556
co,perales,Perales,29,,3.9147222000000004,-75.8922222
co,peralon,Peralon,26,,7.366666700000001,-73.6333333
co,peralonso,Peralonso,3,,7.0158333,-71.4758333
co,peralonso,Peralonso,12,,8.483333300000002,-75.33333329999999
co,peralonso,Peralonso,19,,4.0825,-73.34
co,peralonso,Peralonso,24,,4.991666700000001,-75.9241667
co,peralonso,Peralonso,26,,7.366666700000001,-73.6333333
co,peralonso,Peralonso,28,,3.8669443999999995,-75.2822222
co,peralta,Peralta,16,,3.2883332999999997,-74.90861109999999
co,perca,Perca,1,,0.6333333000000001,-74.33333329999999
co,perdices,Perdices,4,,10.916666699999999,-74.95
co,perdiguiz grande,Perdiguiz Grande,6,,5.0333333,-73.3166667
co,peregrino,Peregrino,2,,6.683611099999999,-75.7375
co,peregrino,Peregrino,28,,3.5027778,-75.9405556
co,pereguetano,Pereguétano,17,,10.866666699999998,-73.1
co,pereira,Pereira,12,,8.5169444,-76.0775
co,pereira,Pereira,24,440123.0,4.8133333,-75.6961111
co,pereira,Pereira,32,,5.4666667,-72.3
co,perequetano,Perequétano,17,,10.866666699999998,-73.1
co,perete,Perete,18,,9.266666699999998,-74.16666670000001
co,perevera,Perevera,17,,11.386388900000002,-72.95527779999999
co,perevere,Perevere,17,,11.386388900000002,-72.95527779999999
co,perez,Pérez,24,,4.7244444,-75.68777779999999
co,perez triana,Pérez Triana,2,,6.2666667,-75.5666667
co,pericongo,Pericongo,16,,2.0513889,-75.8508333
co,perico,Perico,12,,8.7425,-75.8347222
co,perico,Perico,17,,11.3702778,-73.0822222
co,perico,Perico,28,,5.2833333,-74.7333333
co,perico,Perico,33,,4.7697222,-73.8941667
co,pericos,Pericos,17,,11.3702778,-73.0822222
co,pericos,Pericos,26,,7.1980556,-73.05666670000001
co,periquitos,Periquitos,17,,11.2275,-72.765
co,perlas,Perlas,28,,4.3469444,-75.47277779999999
co,perlitas,Perlitas,8,,2.5847222000000003,-74.7930556
co,pernambuco,Pernambuco,19,,4.2833333,-73.05
co,pernilla,Pernilla,2,,6.772222200000001,-76.06833329999999
co,perodias,Perodías,29,,3.3275,-76.23861109999999
co,peroles,Peroles,26,,7.011111099999999,-73.6733333
co,perolindes,Perolindes,9,,2.5172222,-76.7969444
co,perpertuo socorro,Perpertuo Socorro,2,,6.556388900000001,-75.9655556
co,perpetuo socorro,Perpetuo Socorro,12,,9.183333300000001,-76.0666667
co,perrahin,Pérrahin,17,,11.600833300000001,-72.7566667
co,perrera,Perrera,6,,5.9122222,-73.5852778
co,perro de agua,Perro de Agua,32,,6.0666667,-71.0
co,perruana,Perruana,17,,12.183333300000001,-71.7333333
co,perruohu,Perruohu,17,,12.266666699999998,-71.25
co,persia,Persia,18,,9.883333300000002,-74.3166667
co,pertenencia,Pertenencia,27,,9.4,-75.3166667
co,peruetano,Peruétano,26,,7.5,-73.7666667
co,peru,Perú,2,,6.578888900000001,-75.935
co,peru,Perú,29,,4.1261111,-75.8566667
co,pescadero,Pescadero,26,,6.7166667,-72.7666667
co,pescadillo,Pescadillo,20,,0.9680556,-77.5344444
co,pescadito,Pescadito,2,,6.85,-74.83333329999999
co,pescadito,Pescadito,18,,11.266666699999998,-74.2
co,pescado,Pescado,2,,6.5166667,-75.9
co,pescado,Pescado,3,,7.0,-71.91666670000001
co,pescado,Pescado,26,,7.4941667,-73.6694444
co,pescador,Pescador,9,,2.7833333,-76.55
co,pescador,Pescador,16,,2.2138888999999997,-75.9733333
co,pesca,Pesca,6,5113.0,5.55,-73.05
co,pesebre,Pesebre,12,,8.3591667,-76.03361109999999
co,pesqueria,Pesquería,10,,9.25,-73.6833333
co,pesuapa,Pesuapa,17,,11.5075,-72.7458333
co,petaca,Petaca,27,,9.383333300000002,-75.6333333
co,petacas,Petacas,20,,1.5588889,-77.0322222
co,petalaca,Petaláca,27,,9.383333300000002,-75.6333333
co,petaquero,Petaquero,26,,6.5833333,-73.75
co,petaqueros,Petaqueros,28,,5.15,-75.1166667
co,pete,Peté,9,,2.65,-77.4833333
co,petocasaragua,Petocasaragua,8,,0.8666666999999999,-75.2
co,petroleo,Petróleo,18,,10.083333300000001,-74.15
co,petrolera,Petrolera,21,,8.474166699999998,-72.5733333
co,pezones,Pezones,19,,4.0783333,-72.79166670000001
co,piacun,Piacún,20,,0.9205556,-77.6408333
co,piagua,Piagua,9,,2.4333332999999997,-76.7666667
co,piagui,Piagui,20,,1.5833333,-77.9333333
co,piamarga,Piamarga,2,,7.178611099999999,-75.5675
co,piamonte,Piamonte,2,,7.7833333,-75.2
co,piamonte,Piamonte,23,,4.581111099999999,-75.6897222
co,piamonte,Piamonte,26,,6.4358333,-74.3708333
co,piamonte,Piamonte,28,,3.825,-74.8772222
co,piamonte,Piamonte,33,,4.366666700000001,-74.3666667
co,piapoco,Piapoco,15,,3.1666667,-68.9666667
co,piapocos,Piapocos,31,,3.7286111000000006,-69.5508333
co,piarama,Piaramá,20,,1.1666667,-77.7
co,picado,Picado,12,,8.5608333,-75.9438889
co,pica pica,Pica Pica,12,,8.0,-75.7
co,picapico,Picapico,32,,5.6666667,-70.1166667
co,pichacal,Pichacal,20,,1.4136111,-78.81277779999999
co,pichangal,Pichangal,20,,1.4136111,-78.81277779999999
co,pichangoy,Pichangoy,20,,1.4288889,-78.83277779999999
co,pichela,Pichela,20,,1.3666667,-77.6166667
co,pichelo,Pichelo,20,,1.3666667,-77.6166667
co,pichichi,Pichichí,29,,3.7752778,-76.2769444
co,pichima,Pichimá,11,,4.4,-77.35
co,pichincha,Pichincha,20,,1.45,-77.55
co,pichinde,Pichindé,29,,3.4333332999999997,-76.6166667
co,pichon,Pichón,12,,8.833333300000001,-76.0
co,pichuasahi,Pichúasahi,17,,12.133333300000002,-71.9333333
co,picon,Picón,21,,8.226388900000002,-73.1858333
co,picon,Picón,32,,5.2833333,-72.3666667
co,picudo,Picudo,22,,0.5,-76.8166667
co,picure,Picure,3,,6.8886110999999985,-70.7491667
co,piedcegrande,Piedcegrande,20,,1.7113889,-77.3322222
co,pie de alto,Pie de Alto,26,,6.246111099999999,-73.2608333
co,piedechinche,Piedechinche,29,,3.6266667,-76.2219444
co,pie de cuesta,Pie de Cuesta,6,,5.71,-73.8855556
co,piedecuesta,Piedecuesta,6,,5.7452778,-74.1658333
co,piedecuesta,Piedecuesta,20,,1.3333333,-77.55
co,piedecuesta,Piedecuesta,21,,8.490833300000002,-73.39611109999998
co,piedecuesta,Piedecuesta,26,86388.0,6.9894444,-73.0536111
co,piedecuesta,Piedecuesta,32,,5.6,-72.2166667
co,pie de pato,Pié de Pató,11,,5.5258332999999995,-76.995
co,pie de pepe,Pie de Pepé,11,,5.116666700000001,-76.83333329999999
co,piedra ancha,Piedra Ancha,16,,2.175,-75.96638890000001
co,piedra ancha,Piedra Ancha,20,,1.1352778000000001,-77.8480556
co,piedra candela,Piedra Candela,19,,4.2916667,-72.5644444
co,piedra candela,Piedra Candela,33,,5.6341667,-74.32166670000001
co,piedra de candela,Piedra de Candela,5,,10.05,-75.15
co,piedra de moler,Piedra de Moler,4,,10.45,-75.1333333
co,piedra de moler,Piedra de Moler,18,,10.101388900000002,-74.73361109999999
co,piedra de moler,Piedra de Moler,29,,4.710555599999999,-75.86
co,piedra de oro,Piedra de Oro,26,,6.4666667,-74.4
co,piedra el marcial,Piedra El Marcial,2,,6.2833333,-75.2333333
co,piedra el penol,Piedra El Peñol,2,,6.2166667,-75.16666670000001
co,piedra escrita,Piedra Escrita,9,,3.0144444,-76.5838889
co,piedra fina,Piedra Fina,20,,1.25,-78.58333329999999
co,piedra gorda,Piedra Gorda,2,,6.05,-75.7666667
co,piedragorda,Piedragorda,6,,5.6761111,-73.6011111
co,piedra gorda,Piedra Gorda,21,,8.3597222,-73.33694440000001
co,piedra gorda,Piedra Gorda,29,,3.6872222000000003,-76.12472220000001
co,piedra grande,Piedra Grande,20,,1.5622222,-77.2822222
co,piedra honda,Piedra Honda,11,,5.4166667,-76.3
co,piedramoler,Piedramoler,16,,2.8936111,-75.5241667
co,piedra moler,Piedra Moler,18,,10.101388900000002,-74.73361109999999
co,piedrancha,Piedrancha,20,,1.1352778000000001,-77.8480556
co,piedra negra,Piedra Negra,9,,2.8836111,-76.72
co,piedra pintada,Piedra Pintada,18,,10.1,-74.7666667
co,piedras blancas,Piedras Blancas,2,,6.25,-74.9666667
co,piedras blancas,Piedras Blancas,27,,9.166666699999999,-75.4
co,piedras de moler,Piedras de Moler,18,,10.101388900000002,-74.73361109999999
co,piedra sentada,Piedra Sentada,9,,2.1666667,-76.8666667
co,piedras gordas,Piedras Gordas,2,,6.05,-75.7666667
co,piedras negras,Piedras Negras,28,,3.4822222000000003,-75.3341667
co,piedras,Piedras,1,,0.4,-73.4666667
co,piedras,Piedras,8,,-0.5161110999999999,-73.4194444
co,piedras,Piedras,10,,9.8975,-73.5369444
co,piedras,Piedras,17,,11.714166699999998,-72.3022222
co,piedras,Piedras,27,,8.833333300000001,-76.08333329999999
co,piedras,Piedras,28,1173.0,4.5427778,-74.88305559999999
co,piedras,Piedras,29,,4.0377778,-76.365
co,piedra verde,Piedra Verde,2,,5.965,-75.63722220000001
co,piedrecitas,Piedrecitas,5,,10.183333300000001,-75.5333333
co,piedre gronde,Piedre Gronde,20,,1.5622222,-77.2822222
co,piedros,Piedros,27,,9.433333300000001,-75.3833333
co,piendamo,Piendamó,9,,2.6430556,-76.9891667
co,piendomo,Piendomó,9,,2.6430556,-76.9891667
co,piensalo bien,Piénsalo Bien,27,,9.316666699999999,-75.55
co,pierna de oro,Pierna de Oro,26,,6.4666667,-74.4
co,piezagrande,Piezagrande,20,,1.7113889,-77.3322222
co,piginio,Piginio,18,,9.330277800000001,-74.44972220000001
co,pijao,Pijao,23,5668.0,4.3380556,-75.7075
co,pijiguayal,Pijiguayal,12,,8.795833300000002,-75.5397222
co,pijiguay,Pijiguay,27,,9.616666699999998,-75.25
co,pijinal,Pijiñal,18,,9.8355556,-73.95222220000001
co,pijinio,Pijinio,18,,9.330277800000001,-74.44972220000001
co,pijino,Pijiño,18,5390.0,9.330277800000001,-74.44972220000001
co,piladora rosario,Piladora Rosario,12,,9.383333300000002,-75.8
co,pila grande,Pila Grande,6,,5.8525,-73.5925
co,pilares,Pilares,33,,5.0333333,-73.9833333
co,pilas,Pilas,26,,6.294444400000001,-73.3441667
co,pilcuan,Pilcuán,20,,1.0333333,-77.4666667
co,pilcua,Pilcua,20,,1.0333333,-77.4666667
co,pileta,Pileta,27,,9.2833333,-75.3166667
co,piletas,Piletas,27,,9.2833333,-75.3166667
co,pilitas,Pilitas,33,,4.5983333,-73.24638890000001
co,piliza,Piliza,11,,5.0666667,-77.3833333
co,piloncito,Piloncito,17,,10.866666699999998,-73.1
co,pilones,Pilones,15,,2.3605556,-68.5752778
co,pilon,Pilón,5,,10.316666699999999,-75.0166667
co,pilon,Pilón,9,,1.9316667,-77.15777779999999
co,pilo,Pilo,28,,3.9438888999999997,-75.3077778
co,pilu,Pilu,28,,3.9333332999999997,-75.25
co,pimbi,Pimbí,20,,1.6833333,-78.0
co,pimentel,Pimentel,11,,7.383333299999999,-77.1166667
co,pimente,Pimente,1,,0.8,-72.91666670000001
co,pinal del rio,Pinal del Rio,27,,9.0,-74.85
co,pinal dulce,Piñal Dulce,20,,1.7241667,-78.73638890000001
co,pinalito,Piñalito,3,,6.7166667,-70.6075
co,pinalito,Piñalito,5,,9.134722199999999,-74.7908333
co,pinalito,Piñalito,12,,8.3666667,-75.6833333
co,pinalito,Piñalito,19,,2.9766667,-73.6747222
co,pinalito,Piñalito,32,,4.4208333,-72.6508333
co,pinal,Pinal,27,,9.4666667,-75.2166667
co,pinal,Pinal,29,,3.6886111000000006,-76.6583333
